"Dist Code","Year","State Code","State Name","Dist Name","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"704","2017","8","Orissa","Dhenkanal","211.31","1369.39","0.09","1800.0","20.19","2456.2","5.55","3910.56"
"705","1980","8","Orissa","Ganjam","401.77","1269.58","2.18","3114.29","19.61","1530.84","41.3","7577.98"
"705","1981","8","Orissa","Ganjam","308.61","1020.6","1.39","2574.07","19.28","1763.95","45.3","7414.08"
"705","1982","8","Orissa","Ganjam","309.86","1021.33","0.52","1405.41","11.95","991.7","63.96","6295.28"
"705","1983","8","Orissa","Ganjam","538.85","1643.24","0.96","2400.0","14.4","1033.0","25.3","6231.53"
"705","1984","8","Orissa","Ganjam","287.48","891.3","0.93","2021.74","13.16","889.19","35.9","6265.27"
"705","1985","8","Orissa","Ganjam","541.63","1689.64","0.8","1904.76","11.62","907.1","38.4","6400.0"
"705","1986","8","Orissa","Ganjam","471.46","1529.67","0.9","1956.52","10.49","842.57","52.9","8504.82"
"705","1987","8","Orissa","Ganjam","180.88","852.77","1.0","1666.67","10.66","858.98","52.9","8504.82"
"705","1988","8","Orissa","Ganjam","582.3","1855.05","0.68","1478.26","12.85","961.11","56.88","7200.0"
"705","1989","8","Orissa","Ganjam","750.76","2231.35","0.57","1500.0","13.68","1018.62","60.6","7575.0"
"705","1990","8","Orissa","Ganjam","484.74","1533.21","0.98","2000.0","11.88","885.91","63.5","7743.9"
"705","1991","8","Orissa","Ganjam","710.81","2274.88","0.62","1675.68","13.31","908.53","61.95","7000.0"
"705","1992","8","Orissa","Ganjam","639.26","2003.51","0.81","4263.16","10.58","1192.78","57.21","7045.57"
"705","1993","8","Orissa","Ganjam","643.08","1951.39","0.13","1625.0","18.51","1153.99","34.66","7502.16"
"705","1994","8","Orissa","Ganjam","630.92","1884.52","0.15","1875.0","19.11","1156.78","37.15","7821.05"
"705","1995","8","Orissa","Ganjam","495.68","1528.32","0.13","1857.14","16.51","1130.82","33.36","7812.65"
"705","1996","8","Orissa","Ganjam","266.08","902.61","0.13","1625.0","15.65","1129.96","27.64","6644.23"
"705","1997","8","Orissa","Ganjam","456.93","1480.17","0.13","1857.14","14.12","1102.26","23.41","6946.59"
"705","1998","8","Orissa","Ganjam","545.17","1747.17","0.25","1923.08","14.52","1108.4","26.99","7065.44"
"705","1999","8","Orissa","Ganjam","262.69","857.43","0.37","1947.37","15.1","1122.68","20.95","5586.67"
"705","2000","8","Orissa","Ganjam","400.15","1276.15","0.11","1833.33","16.15","1123.09","20.7","7089.04"
"705","2001","8","Orissa","Ganjam","705.15","2130.62","0.37","1850.0","17.76","1178.5","33.61","7419.43"
"705","2002","8","Orissa","Ganjam","254.2","885.01","0.17","1888.89","19.74","1332.88","17.73","7035.71"
"705","2003","8","Orissa","Ganjam","506.55","1536.68","0.26","1733.33","17.49","1192.23","27.67","7974.06"
"705","2004","8","Orissa","Ganjam","446.44","1510.08","0.28","1866.67","19.88","1357.92","24.76","7860.32"
"705","2005","8","Orissa","Ganjam","392.26","1395.0","0.23","1916.67","22.6","1340.45","32.73","7811.46"
"705","2006","8","Orissa","Ganjam","648.93","2069.95","0.17","1700.0","24.3","1363.64","29.62","7794.74"
"705","2007","8","Orissa","Ganjam","696.05","2229.43","0.18","1800.0","24.78","1392.92","27.34","7789.17"
"705","2008","8","Orissa","Ganjam","518.16","1661.09","0.19","1727.27","26.91","1449.11","23.66","7656.96"
"705","2009","8","Orissa","Ganjam","620.4","1991.33","0.38","1900.0","26.05","1407.35","25.85","7514.54"
"705","2010","8","Orissa","Ganjam","514.88","1648.88","0.28","1866.67","32.62","1557.04","25.3","7008.31"
"705","2011","8","Orissa","Ganjam","193.29","647.8","0.07","1750.0","43.18","1921.67","19.07","7391.47"
"705","2012","8","Orissa","Ganjam","525.84","1817.69","0.17","1700.0","47.45","1992.02","22.63","6521.61"
"705","2013","8","Orissa","Ganjam","126.18","435.28","0.17","1700.0","60.36","2389.55","0.0","0.0"
"705","2014","8","Orissa","Ganjam","772.5","2558.54","0.1","1666.67","61.79","2389.4","21.76","7277.59"
"705","2015","8","Orissa","Ganjam","501.53","1797.21","0.02","2000.0","55.32","2405.22","0.0","0.0"
"705","2016","8","Orissa","Ganjam","799.75","2797.11","0.03","1500.0","84.55","2938.83","19.46","7289.14"
"705","2017","8","Orissa","Ganjam","402.84","1656.14","0.17","1888.89","90.11","2915.24","16.35","7788.1"
"706","1980","8","Orissa","Kalahandi","225.06","842.16","9.9","1390.45","13.11","682.81","27.4","5480.0"
"706","1981","8","Orissa","Kalahandi","225.14","805.65","8.28","1447.55","12.9","788.03","20.2","5233.16"
"706","1982","8","Orissa","Kalahandi","204.97","706.26","6.21","1489.21","18.47","938.52","10.33","2676.17"
"706","1983","8","Orissa","Kalahandi","253.25","836.83","5.97","1700.85","26.87","1395.12","15.39","3987.05"
"706","1984","8","Orissa","Kalahandi","247.3","772.02","8.83","2082.55","7.43","1002.7","24.9","5231.09"
"706","1985","8","Orissa","Kalahandi","307.97","997.41","7.08","1913.51","22.32","995.54","28.8","6400.0"
"706","1986","8","Orissa","Kalahandi","194.05","610.53","2.3","1597.22","18.78","1040.44","14.1","6980.2"
"706","1987","8","Orissa","Kalahandi","171.44","580.33","2.1","1500.0","25.34","1307.53","14.1","6980.2"
"706","1988","8","Orissa","Kalahandi","199.03","700.81","1.64","1802.2","19.5","1173.29","16.5","6600.0"
"706","1989","8","Orissa","Kalahandi","297.86","931.42","2.2","1803.28","17.02","1104.48","20.95","6253.73"
"706","1990","8","Orissa","Kalahandi","300.42","944.93","1.08","1500.0","15.99","1152.02","24.2","6722.22"
"706","1991","8","Orissa","Kalahandi","340.38","1052.83","1.87","1684.68","9.02","968.85","33.54","6500.0"
"706","1992","8","Orissa","Kalahandi","257.59","798.06","1.1","1410.26","16.98","1029.71","23.19","4520.47"
"706","1993","8","Orissa","Kalahandi","333.71","1050.06","1.06","1261.9","9.11","996.72","25.31","6327.5"
"706","1994","8","Orissa","Kalahandi","362.89","1093.31","1.49","1034.72","9.51","850.63","35.1","7532.19"
"706","1995","8","Orissa","Kalahandi","357.91","1092.05","2.16","1350.0","7.67","877.57","28.11","7659.4"
"706","1996","8","Orissa","Kalahandi","240.53","724.31","1.01","870.69","7.66","890.7","28.86","6485.39"
"706","1997","8","Orissa","Kalahandi","417.13","1242.57","1.34","937.06","10.79","1112.37","25.73","6972.9"
"706","1998","8","Orissa","Kalahandi","250.75","756.25","1.27","894.37","8.61","1110.97","7.57","1878.41"
"706","1999","8","Orissa","Kalahandi","380.1","1166.49","1.37","861.64","11.47","1273.03","22.74","7841.38"
"706","2000","8","Orissa","Kalahandi","373.83","1006.57","0.76","633.33","9.89","1207.57","21.48","7617.02"
"706","2001","8","Orissa","Kalahandi","499.78","1342.05","1.74","950.82","9.35","1173.15","16.6","7614.68"
"706","2002","8","Orissa","Kalahandi","133.4","381.21","1.03","1095.74","8.31","1576.85","12.13","9551.18"
"706","2003","8","Orissa","Kalahandi","492.13","1293.45","1.82","1137.5","8.12","1208.33","10.76","8276.92"
"706","2004","8","Orissa","Kalahandi","381.6","1023.5","1.86","1177.22","7.49","1161.24","11.87","8418.44"
"706","2005","8","Orissa","Kalahandi","416.15","1052.93","2.85","1244.54","8.51","1185.24","9.78","6791.67"
"706","2006","8","Orissa","Kalahandi","414.19","1115.27","2.91","1270.74","17.92","1228.24","9.89","6868.06"
"706","2007","8","Orissa","Kalahandi","563.16","1472.93","3.17","1440.91","31.22","1531.14","10.84","6860.76"
"706","2008","8","Orissa","Kalahandi","500.73","1339.57","3.31","1445.41","33.61","1538.22","9.51","6744.68"
"706","2009","8","Orissa","Kalahandi","551.81","1451.25","4.54","1518.39","50.45","2230.33","14.63","8866.67"
"706","2010","8","Orissa","Kalahandi","839.62","2206.8","3.99","1466.91","61.62","2535.8","12.41","7173.41"
"706","2011","8","Orissa","Kalahandi","285.25","911.05","1.71","1401.64","77.31","3396.75","13.36","7182.8"
"706","2012","8","Orissa","Kalahandi","861.05","2422.08","4.69","1693.14","87.02","3382.04","12.83","6788.36"
"706","2013","8","Orissa","Kalahandi","830.89","2351.93","4.96","1784.17","98.1","3371.13","0.0","0.0"
"706","2014","8","Orissa","Kalahandi","746.19","2270.75","3.25","1805.56","97.47","3372.66","15.8","7022.22"
"706","2015","8","Orissa","Kalahandi","300.97","1032.03","0.41","1782.61","88.06","3542.24","0.0","0.0"
"706","2016","8","Orissa","Kalahandi","667.81","2097.46","0.13","1857.14","63.08","3221.65","10.61","7320.69"
"706","2017","8","Orissa","Kalahandi","489.55","1695.35","0.1","1666.67","46.68","2935.85","10.37","7856.82"
"707","1980","8","Orissa","Keonjhar","163.63","837.2","1.99","1000.0","16.27","895.93","3.9","6290.32"
"707","1981","8","Orissa","Keonjhar","170.49","830.04","4.58","1900.41","16.0","1033.59","5.1","6296.3"
"707","1982","8","Orissa","Keonjhar","111.5","532.7","6.91","2494.58","3.18","174.25","16.85","9970.41"
"707","1983","8","Orissa","Keonjhar","237.97","1066.36","4.42","2497.18","6.58","333.16","6.47","5935.78"
"707","1984","8","Orissa","Keonjhar","158.62","771.72","5.26","2390.91","18.14","859.72","7.3","6134.45"
"707","1985","8","Orissa","Keonjhar","200.33","915.42","4.37","1908.3","17.42","859.4","6.4","6400.0"
"707","1986","8","Orissa","Keonjhar","190.25","877.62","4.71","2343.28","16.2","792.95","3.7","6491.23"
"707","1987","8","Orissa","Keonjhar","112.06","542.4","4.9","2333.33","17.25","825.36","3.7","6491.23"
"707","1988","8","Orissa","Keonjhar","217.63","995.02","3.93","2057.59","18.75","899.28","5.4","6000.0"
"707","1989","8","Orissa","Keonjhar","224.16","1109.1","3.08","1855.42","21.97","1126.67","5.65","6277.78"
"707","1990","8","Orissa","Keonjhar","217.08","1003.51","2.15","1514.08","24.82","1180.78","7.2","6000.0"
"707","1991","8","Orissa","Keonjhar","239.79","1151.29","2.56","1600.0","18.79","926.07","6.44","6505.05"
"707","1992","8","Orissa","Keonjhar","190.08","880.82","1.98","1477.61","20.18","971.59","5.01","5825.58"
"707","1993","8","Orissa","Keonjhar","257.85","1176.43","1.47","1580.65","22.23","1021.13","1.04","6500.0"
"707","1994","8","Orissa","Keonjhar","232.12","1124.67","3.74","1978.84","23.14","1042.81","3.82","5617.65"
"707","1995","8","Orissa","Keonjhar","245.58","1121.47","3.34","1988.1","22.38","1200.64","2.36","5619.05"
"707","1996","8","Orissa","Keonjhar","144.49","696.61","2.38","1859.38","33.38","1627.5","4.37","5602.56"
"707","1997","8","Orissa","Keonjhar","283.72","1303.92","3.54","2000.0","39.08","1822.76","0.87","6214.29"
"707","1998","8","Orissa","Keonjhar","158.87","732.8","1.09","956.14","20.38","947.47","1.78","6846.15"
"707","1999","8","Orissa","Keonjhar","168.43","808.05","1.92","1192.55","42.02","1731.36","0.79","3038.46"
"707","2000","8","Orissa","Keonjhar","210.37","1044.02","2.06","1240.96","19.0","787.73","1.09","3892.86"
"707","2001","8","Orissa","Keonjhar","282.38","1329.91","2.13","1275.45","15.5","654.56","0.84","2896.55"
"707","2002","8","Orissa","Keonjhar","108.42","510.45","1.3","1150.44","17.17","830.27","0.24","1846.15"
"707","2003","8","Orissa","Keonjhar","341.63","1543.46","1.91","1326.39","20.92","869.49","1.63","5433.33"
"707","2004","8","Orissa","Keonjhar","277.19","1347.94","1.72","1219.86","25.65","1053.82","1.0","6250.0"
"707","2005","8","Orissa","Keonjhar","286.82","1426.47","1.53","1233.87","16.25","667.63","1.82","6066.67"
"707","2006","8","Orissa","Keonjhar","264.93","1380.42","1.64","1271.32","21.38","830.29","1.7","6071.43"
"707","2007","8","Orissa","Keonjhar","341.02","1649.51","1.74","1308.27","27.88","1034.51","1.22","6100.0"
"707","2008","8","Orissa","Keonjhar","278.0","1341.96","1.99","1344.59","28.41","1035.73","1.15","6052.63"
"707","2009","8","Orissa","Keonjhar","282.17","1443.25","1.9","1496.06","39.42","1446.61","0.72","4800.0"
"707","2010","8","Orissa","Keonjhar","194.97","1073.8","2.34","1602.74","47.79","1719.06","0.38","7600.0"
"707","2011","8","Orissa","Keonjhar","293.73","1713.11","2.45","1689.66","35.18","1431.83","0.36","7200.0"
"707","2012","8","Orissa","Keonjhar","283.99","1664.17","1.91","1690.27","46.88","1759.1","0.47","6714.29"
"707","2013","8","Orissa","Keonjhar","272.65","1554.71","1.97","1728.07","59.91","2418.65","0.0","0.0"
"707","2014","8","Orissa","Keonjhar","412.75","2347.84","1.99","1730.43","51.5","2417.84","0.69","6900.0"
"707","2015","8","Orissa","Keonjhar","206.98","1131.66","0.76","1727.27","69.12","2463.29","0.0","0.0"
"707","2016","8","Orissa","Keonjhar","422.25","2189.64","0.46","1586.21","66.34","2953.7","0.63","6944.44"
"707","2017","8","Orissa","Keonjhar","395.04","2097.26","0.58","1870.97","69.4","2841.93","1.32","7344.44"
"708","1980","8","Orissa","Koraput","337.2","915.41","10.99","1647.68","67.31","1195.13","44.95","5050.56"
"708","1981","8","Orissa","Koraput","344.63","937.49","10.64","1747.13","66.2","1378.31","38.3","5046.11"
"708","1982","8","Orissa","Koraput","346.81","954.3","9.71","1811.57","65.1","1353.15","34.44","4717.81"
"708","1983","8","Orissa","Koraput","435.03","1119.36","10.49","1780.98","87.51","1783.73","44.94","5703.05"
"708","1984","8","Orissa","Koraput","394.04","994.95","2.16","439.02","21.11","908.74","68.7","6068.9"
"708","1985","8","Orissa","Koraput","535.98","1375.86","9.23","1910.97","37.94","832.93","76.8","6400.0"
"708","1986","8","Orissa","Koraput","427.81","1130.58","7.47","1997.33","46.38","983.25","38.7","5497.16"
"708","1987","8","Orissa","Koraput","311.03","898.93","6.0","2000.0","46.35","965.42","38.7","5497.16"
"708","1988","8","Orissa","Koraput","414.97","1069.51","5.54","2000.0","54.12","1113.12","41.25","5500.0"
"708","1989","8","Orissa","Koraput","454.79","1203.88","4.13","1594.59","73.25","1455.39","51.0","6538.46"
"708","1990","8","Orissa","Koraput","516.51","1256.5","5.14","1352.63","80.85","1582.81","50.5","7214.29"
"708","1991","8","Orissa","Koraput","617.35","1395.65","2.71","1683.23","58.69","956.17","49.56","7000.0"
"708","1992","8","Orissa","Koraput","391.46","960.5","1.8","1666.67","58.26","1047.09","42.42","7000.0"
"708","1993","8","Orissa","Koraput","567.77","1295.07","1.03","1584.62","71.51","1175.76","31.14","5216.08"
"708","1994","8","Orissa","Koraput","580.14","1350.99","0.89","1369.23","79.9","1344.21","35.58","5656.6"
"708","1995","8","Orissa","Koraput","562.07","1344.05","0.93","1476.19","74.53","1625.87","40.4","5829.73"
"708","1996","8","Orissa","Koraput","600.3","1385.64","0.61","1244.9","56.74","977.77","47.27","6006.35"
"708","1997","8","Orissa","Koraput","437.59","1079.94","0.32","1032.26","78.28","1209.7","65.71","7293.01"
"708","1998","8","Orissa","Koraput","633.1","1475.55","0.43","934.78","75.9","1212.65","60.2","6417.91"
"708","1999","8","Orissa","Koraput","645.49","1432.83","0.27","1125.0","77.72","1138.92","31.11","5100.0"
"708","2000","8","Orissa","Koraput","537.41","1149.98","0.29","935.48","106.24","1507.16","30.45","5295.65"
"708","2001","8","Orissa","Koraput","627.47","1333.09","0.41","953.49","84.17","1312.9","43.04","6011.17"
"708","2002","8","Orissa","Koraput","319.16","742.54","0.64","1454.55","72.98","1172.18","40.66","5909.88"
"708","2003","8","Orissa","Koraput","686.93","1580.97","0.78","1147.06","87.93","1264.45","39.79","5208.12"
"708","2004","8","Orissa","Koraput","668.72","1454.78","1.15","1619.72","125.24","1645.73","65.48","7078.92"
"708","2005","8","Orissa","Koraput","636.35","1407.01","1.14","1652.17","159.18","2124.95","85.77","7189.44"
"708","2006","8","Orissa","Koraput","677.73","1510.09","1.26","1726.03","180.0","2338.27","114.72","7406.07"
"708","2007","8","Orissa","Koraput","754.64","1700.21","1.44","1714.29","315.13","3732.0","116.43","7473.04"
"708","2008","8","Orissa","Koraput","619.52","1386.88","1.65","1701.03","336.27","3782.56","110.24","7271.77"
"708","2009","8","Orissa","Koraput","617.83","1394.71","1.77","1654.21","293.64","3150.98","94.66","6965.42"
"708","2010","8","Orissa","Koraput","873.99","1990.82","1.54","1571.43","390.81","3594.65","112.85","7740.05"
"708","2011","8","Orissa","Koraput","400.35","973.66","1.21","1635.14","319.88","2823.8","113.36","7706.32"
"708","2012","8","Orissa","Koraput","871.13","2085.79","1.12","1671.64","352.09","2818.3","103.63","6831.25"
"708","2013","8","Orissa","Koraput","1119.39","2505.29","1.13","1661.76","397.94","3189.9","0.0","0.0"
"708","2014","8","Orissa","Koraput","978.68","2175.23","0.89","1679.25","390.51","3167.41","96.08","7402.16"
"708","2015","8","Orissa","Koraput","609.13","1484.05","0.66","1736.84","310.28","3184.65","0.0","0.0"
"708","2016","8","Orissa","Koraput","1038.55","2417.2","0.49","1633.33","367.11","3231.03","97.53","7554.69"
"708","2017","8","Orissa","Koraput","898.1","2236.97","0.63","1852.94","360.96","3203.12","79.81","7608.67"
"709","1980","8","Orissa","Mayurbhanja","334.58","1022.71","9.53","2053.88","11.11","991.08","3.45","5476.19"
"709","1981","8","Orissa","Mayurbhanja","294.96","929.48","11.1","2341.77","10.93","1143.31","5.5","5555.56"
"709","1982","8","Orissa","Mayurbhanja","213.59","650.83","12.05","2558.39","19.93","1876.65","1.4","2153.85"
"709","1983","8","Orissa","Mayurbhanja","363.66","1102.4","9.41","2289.54","14.33","1383.2","2.53","4517.86"
"709","1984","8","Orissa","Mayurbhanja","338.42","1013.14","7.54","1852.58","16.5","1340.37","5.0","5617.98"
"709","1985","8","Orissa","Mayurbhanja","349.31","1059.61","8.57","1908.69","14.43","1342.33","6.4","6400.0"
"709","1986","8","Orissa","Mayurbhanja","336.3","1018.78","6.45","1858.79","9.36","861.09","0.7","5384.62"
"709","1987","8","Orissa","Mayurbhanja","330.81","1016.0","8.8","1833.33","9.02","843.78","0.7","5384.62"
"709","1988","8","Orissa","Mayurbhanja","379.49","1161.05","5.29","1751.66","10.58","968.86","2.65","5300.0"
"709","1989","8","Orissa","Mayurbhanja","365.62","1090.07","5.78","1806.25","11.1","1012.77","2.4","6000.0"
"709","1990","8","Orissa","Mayurbhanja","339.15","1043.41","4.95","1736.84","11.94","1017.9","2.4","4000.0"
"709","1991","8","Orissa","Mayurbhanja","412.31","1227.84","5.66","1899.33","10.73","929.81","3.78","7000.0"
"709","1992","8","Orissa","Mayurbhanja","385.12","1158.29","2.7","1824.32","11.15","995.54","4.16","6500.0"
"709","1993","8","Orissa","Mayurbhanja","438.1","1326.89","1.13","1852.46","10.99","985.65","6.34","7044.44"
"709","1994","8","Orissa","Mayurbhanja","449.87","1319.81","1.39","1635.29","11.35","1028.08","6.35","7055.56"
"709","1995","8","Orissa","Mayurbhanja","414.39","1199.32","1.53","1865.85","11.45","1023.24","0.63","7000.0"
"709","1996","8","Orissa","Mayurbhanja","284.38","821.03","1.16","1506.49","8.36","753.15","0.45","5000.0"
"709","1997","8","Orissa","Mayurbhanja","469.06","1375.18","1.57","1481.13","11.37","1050.83","2.01","6700.0"
"709","1998","8","Orissa","Mayurbhanja","291.77","860.15","1.14","926.83","11.57","1073.28","0.03","1500.0"
"709","1999","8","Orissa","Mayurbhanja","385.79","1156.41","1.5","1127.82","11.46","1089.35","0.15","5000.0"
"709","2000","8","Orissa","Mayurbhanja","389.75","1158.18","2.26","1430.38","9.16","862.52","0.05","5000.0"
"709","2001","8","Orissa","Mayurbhanja","538.21","1534.98","1.73","1281.48","12.09","1170.38","0.05","5000.0"
"709","2002","8","Orissa","Mayurbhanja","255.28","815.02","1.69","1076.43","10.28","994.2","0.05","5000.0"
"709","2003","8","Orissa","Mayurbhanja","496.76","1457.33","2.45","1400.0","10.36","1008.76","0.15","5000.0"
"709","2004","8","Orissa","Mayurbhanja","489.72","1506.51","2.42","1449.1","14.5","1019.69","0.12","6000.0"
"709","2005","8","Orissa","Mayurbhanja","472.21","1492.78","2.28","1500.0","14.55","1083.4","0.09","4500.0"
